unique_id,painting,emotional_intensity,evokes_sombre,evokes_content,evokes_calm,evokes_uneasy,prominent_colour_count,prominent_object_count,place_bedroom,place_office,place_living_room,place_dining_room,view_friends,view_family,view_coworkers,view_by_yourself,like_fall,like_winter,like_spring,like_summer,monetary_value,text_clock_feels,text_clock_food,text_clock_music,text_starry_feels,text_starry_food,text_starry_music,text_lilies_feels,text_lilies_food,text_lilies_music
491,The Starry Night,2,4,2,3,4,4,14,0,1,0,0,1,1,0,0,1,0,0,1,5.0,,,,,,,,,
492,The Starry Night,7,2,4,4,1,5,3,0,0,1,0,1,0,1,0,0,1,1,0,20000000.0,,,,,,,,,
493,The Starry Night,4,3,3,4,1,3,2,0,1,1,1,1,1,1,1,1,1,0,0,10.0,,,,,,,,,
495,The Starry Night,5,4,4,4,3,3,3,0,1,0,0,0,0,0,0,0,0,0,1,5000.0,,,,,,,,,
496,The Starry Night,6,3,4,4,3,2,2,0,0,0,0,1,0,0,0,0,1,0,0,40.0,,,,,,,,,
497,The Starry Night,4,2,5,5,2,5,16,0,0,1,1,1,1,0,1,1,0,1,1,1000000.0,,,,,,,,,
499,The Starry Night,3,3,4,4,2,100,7,1,1,1,1,1,1,1,1,0,0,0,1,1e+24,,,,,,,,,
500,The Starry Night,7,4,2,1,4,2,10,1,0,0,0,0,0,0,0,0,0,0,1,2.0,,,,,,,,,
501,The Starry Night,7,4,3,5,2,3,2,0,0,0,1,1,0,0,0,0,0,1,0,2000000.0,,,,,,,,,
502,The Starry Night,2,1,4,4,2,3,5,0,1,0,0,1,0,1,1,0,0,0,1,50.0,,,,,,,,,
503,The Starry Night,3,4,2,1,5,3,4,1,0,0,0,0,0,0,1,0,1,1,0,10.0,,,,,,,,,
505,The Starry Night,3,2,5,5,1,3,4,0,0,0,0,0,1,0,0,0,0,0,1,100.0,,,,,,,,,
506,The Starry Night,3,2,2,4,2,2,1,1,1,1,1,1,1,1,0,0,1,0,0,0.0,,,,,,,,,
508,The Starry Night,4,2,3,4,2,5,4,1,1,0,0,1,1,0,0,0,0,1,0,600.0,,,,,,,,,
509,The Starry Night,6,1,2,5,1,4,5,0,1,0,1,0,0,0,1,0,1,0,0,35.0,,,,,,,,,
510,The Starry Night,8,2,4,4,3,6,6,1,0,0,0,1,1,0,1,0,1,0,0,100.0,,,,,,,,,
511,The Starry Night,8,4,2,2,4,4,3,0,0,0,0,0,0,0,1,0,1,0,0,450000000.0,,,,,,,,,
512,The Starry Night,6,4,2,4,3,3,3,0,0,1,0,0,1,0,0,0,1,0,0,100.0,,,,,,,,,
513,The Starry Night,9,4,5,5,3,3,2,0,1,1,1,1,1,1,1,0,1,0,0,500.0,,,,,,,,,
516,The Starry Night,6,2,4,4,2,6,5,0,0,1,0,1,1,0,0,0,0,0,1,50.0,,,,,,,,,
518,The Starry Night,6,1,3,4,2,6,3,0,0,1,0,0,1,0,0,0,0,1,0,280.0,,,,,,,,,
519,The Starry Night,8,2,4,4,1,5,3,0,0,1,0,1,1,0,1,0,1,0,0,1000.0,,,,,,,,,
521,The Starry Night,6,4,1,4,4,3,2,0,0,0,0,0,0,0,1,0,1,0,0,0.0,,,,,,,,,
523,The Starry Night,4,4,3,4,2,3,3,0,1,1,0,1,1,0,1,1,1,0,0,20.0,,,,,,,,,
524,The Starry Night,7,4,4,5,1,3,3,0,1,1,1,1,1,1,1,0,1,1,0,5000.0,,,,,,,,,
525,The Starry Night,10,5,5,5,1,4,10,0,0,0,0,1,0,1,1,0,1,1,0,500.0,,,,,,,,,
527,The Starry Night,7,4,2,2,4,5,3,0,0,1,1,0,0,0,0,0,1,0,0,100.0,,,,,,,,,
528,The Starry Night,4,2,3,5,1,3,0,0,0,0,1,0,1,0,0,0,1,0,0,10000.0,,,,,,,,,
530,The Starry Night,4,2,2,3,2,5,4,0,0,0,0,0,0,0,1,0,1,0,1,200.0,,,,,,,,,
531,The Starry Night,9,3,4,3,2,6,7,0,1,1,0,1,0,1,1,1,1,1,1,40.0,,,,,,,,,
532,The Starry Night,5,3,4,4,1,3,10,0,0,1,0,0,0,0,1,0,1,0,0,300.0,,,,,,,,,
533,The Starry Night,7,4,2,2,4,3,2,0,0,0,1,0,0,0,0,0,1,0,0,1000.0,,,,,,,,,
534,The Starry Night,9,2,4,4,2,2,2,0,0,0,0,0,0,0,1,0,1,0,0,20.0,,,,,,,,,
535,The Starry Night,9,2,4,5,2,5,2,0,0,1,1,1,1,1,0,1,1,0,0,150.0,,,,,,,,,
536,The Starry Night,10,5,5,1,5,3,2,0,1,1,0,0,1,1,0,0,1,0,0,1000.0,,,,,,,,,
538,The Starry Night,5,3,3,4,2,2,3,0,0,1,0,1,1,1,0,0,1,0,0,400.0,,,,,,,,,
539,The Starry Night,7,4,4,4,2,4,3,0,0,0,0,0,1,0,0,0,0,1,0,200.0,,,,,,,,,
540,The Starry Night,9,2,4,5,2,4,3,0,1,1,1,1,1,0,1,0,1,1,0,600.0,,,,,,,,,
541,The Starry Night,6,2,4,4,1,4,4,0,0,0,0,1,0,0,0,0,1,0,0,10000000.0,,,,,,,,,
542,The Starry Night,4,1,3,4,1,3,3,1,0,0,0,1,0,0,1,0,1,0,1,20.0,,,,,,,,,
543,The Starry Night,7,4,3,2,2,5,10,0,0,1,0,1,1,1,1,0,0,1,1,50.0,,,,,,,,,
545,The Starry Night,6,2,5,4,3,3,3,0,0,1,0,0,0,0,1,0,0,1,1,100.0,,,,,,,,,
546,The Starry Night,6,1,4,4,1,3,3,0,0,1,0,1,1,0,1,0,1,0,0,600.0,,,,,,,,,
547,The Starry Night,4,2,5,5,1,4,5,0,0,0,0,0,0,0,1,0,1,0,0,50.0,,,,,,,,,
548,The Starry Night,6,2,4,4,2,4,4,0,0,1,1,1,1,0,0,1,1,0,0,14.99,,,,,,,,,
549,The Starry Night,5,4,2,2,4,2,3,1,0,0,0,1,0,0,1,1,1,0,0,100.0,,,,,,,,,
550,The Starry Night,7,2,2,4,4,3,2,1,0,0,0,0,0,0,1,0,0,0,1,67.0,,,,,,,,,
551,The Starry Night,5,4,4,5,4,3,4,0,1,1,1,1,1,0,1,0,1,0,0,0.0,,,,,,,,,
554,The Starry Night,2,3,4,5,2,4,5,0,0,0,1,1,0,0,1,0,1,0,1,500.0,,,,,,,,,
555,The Starry Night,7,5,4,5,1,3,3,0,1,1,0,0,0,1,0,0,0,0,1,250.0,,,,,,,,,
556,The Starry Night,4,3,3,3,3,4,4,0,1,0,0,1,1,0,0,0,1,0,0,10.0,,,,,,,,,
557,The Starry Night,6,3,5,5,2,2,3,0,0,1,0,0,0,0,1,0,0,1,0,400.0,,,,,,,,,
558,The Starry Night,2,4,2,2,4,3,2,1,0,0,0,1,1,1,1,0,1,0,0,20.0,,,,,,,,,
559,The Starry Night,7,4,4,4,4,4,13,0,1,1,0,1,0,0,0,1,0,0,0,15.0,,,,,,,,,
561,The Starry Night,5,4,3,4,1,4,1,0,0,1,0,1,1,1,1,0,1,0,0,10.0,,,,,,,,,
223,The Water Lily Pond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,
226,The Water Lily Pond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,
227,The Water Lily Pond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,
228,The Water Lily Pond,6,1,5,5,1,3,1,0,0,1,0,0,0,0,1,0,0,1,1,25.0,,,,,,,,,
231,The Water Lily Pond,7,3,3,5,2,7,4,1,1,1,1,1,1,1,1,0,0,1,0,100.0,,,,,,,,,
232,The Water Lily Pond,4,2,4,4,2,2,2,0,0,0,0,0,1,0,0,0,0,0,1,20.0,,,,,,,,,
233,The Water Lily Pond,8,2,5,5,2,1,1,0,0,1,0,0,1,0,0,0,0,1,0,170.0,,,,,,,,,
234,The Water Lily Pond,8,1,5,5,1,3,5,0,0,1,0,1,1,1,0,0,0,1,1,6000000.0,,,,,,,,,
235,The Water Lily Pond,8,2,4,4,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,30.0,,,,,,,,,
236,The Water Lily Pond,8,5,5,5,3,2,1,1,0,0,0,1,1,0,1,0,0,1,0,40.0,,,,,,,,,
237,The Water Lily Pond,6,2,4,5,1,3,4,0,0,1,0,0,1,0,0,0,0,0,1,15.0,,,,,,,,,
239,The Water Lily Pond,8,1,5,5,2,1,4,0,0,0,0,1,1,0,1,0,0,1,1,100.0,,,,,,,,,
241,The Water Lily Pond,9,1,5,5,1,3,3,0,1,0,1,1,1,1,1,0,0,0,1,100000.0,,,,,,,,,
245,The Water Lily Pond,6,2,4,5,2,4,3,0,1,1,1,1,1,1,0,0,0,1,1,90.0,,,,,,,,,
246,The Water Lily Pond,8,1,5,5,1,4,3,0,0,1,1,1,0,0,1,0,0,1,1,55.0,,,,,,,,,
247,The Water Lily Pond,4,2,4,4,2,3,1,0,0,1,0,1,1,1,1,0,0,1,0,15.0,,,,,,,,,
250,The Water Lily Pond,7,1,5,5,1,3,3,1,0,0,1,1,1,0,1,0,0,1,0,4000000.0,,,,,,,,,
254,The Water Lily Pond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,
255,The Water Lily Pond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,
256,The Water Lily Pond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,
258,The Water Lily Pond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,
259,The Water Lily Pond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,
260,The Water Lily Pond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,
261,The Water Lily Pond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,
262,The Water Lily Pond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,
263,The Water Lily Pond,7,2,4,5,1,3,2,0,1,0,0,1,0,0,0,0,0,1,0,30.0,,,,,,,,,
266,The Water Lily Pond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,
269,The Water Lily Pond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,
270,The Water Lily Pond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,
271,The Water Lily Pond,5,1,5,4,1,3,1,0,0,1,0,1,1,1,1,0,0,1,0,200.0,,,,,,,,,
273,The Water Lily Pond,7,5,5,5,1,2,1,0,0,1,1,1,1,0,1,0,0,1,1,46.0,,,,,,,,,
275,The Water Lily Pond,10,1,5,5,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,200.0,,,,,,,,,
276,The Water Lily Pond,9,1,5,5,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,300.0,,,,,,,,,
277,The Water Lily Pond,7,2,5,5,1,2,1,0,1,0,0,1,1,0,0,0,0,1,0,200.0,,,,,,,,,
278,The Water Lily Pond,5,5,2,5,2,5,1,0,0,0,1,0,0,0,1,0,0,1,0,500.0,,,,,,,,,
279,The Water Lily Pond,8,5,5,5,2,7,3,0,0,0,1,0,1,0,0,0,0,1,1,70000000000.0,,,,,,,,,
281,The Water Lily Pond,1,5,1,1,5,10,1,1,0,0,0,0,0,0,1,0,0,1,0,5.0,,,,,,,,,
282,The Water Lily Pond,6,1,5,5,1,2,2,1,1,1,1,1,1,0,1,0,0,1,1,20.0,,,,,,,,,
283,The Water Lily Pond,6,5,3,4,2,2,1,0,1,0,0,0,1,0,0,0,0,1,0,1000.0,,,,,,,,,
285,The Water Lily Pond,3,1,4,4,2,1,2,0,0,1,0,1,1,0,1,0,0,1,1,500.0,,,,,,,,,
286,The Water Lily Pond,8,4,5,5,2,5,5,0,1,1,0,0,1,0,1,0,0,1,1,65.0,,,,,,,,,
287,The Water Lily Pond,9,1,5,3,2,4,2,0,1,1,1,1,1,0,1,0,0,1,1,20.0,,,,,,,,,
288,The Water Lily Pond,8,1,3,5,3,3,2,1,0,0,0,1,0,0,0,0,0,1,0,3.0,,,,,,,,,
289,The Water Lily Pond,10,1,5,5,2,6,8,0,0,1,0,1,0,0,0,0,0,1,0,600000.0,,,,,,,,,
290,The Water Lily Pond,8,2,4,5,1,2,2,1,0,1,0,1,1,1,0,0,0,0,1,10000.0,,,,,,,,,
292,The Water Lily Pond,8,1,5,5,1,2,4,0,0,1,0,1,1,0,0,0,0,1,0,70.0,,,,,,,,,
293,The Water Lily Pond,8,1,5,5,1,3,1,1,0,0,0,1,1,0,0,0,0,1,1,100.0,,,,,,,,,
295,The Water Lily Pond,4,2,4,4,2,2,1,1,0,0,0,1,1,1,1,0,0,1,1,15.0,,,,,,,,,
296,The Water Lily Pond,6,1,4,4,2,5,4,1,1,1,1,1,1,1,1,0,0,1,1,100.0,,,,,,,,,
297,The Water Lily Pond,8,1,4,5,1,1,1,1,0,1,0,1,1,0,1,0,0,1,0,200.0,,,,,,,,,
298,The Water Lily Pond,7,1,4,4,1,3,4,1,1,1,0,1,1,1,1,0,0,0,1,0.0,,,,,,,,,
302,The Water Lily Pond,7,1,4,5,1,2,2,0,0,1,0,0,0,0,1,0,0,1,0,5000000.0,,,,,,,,,
304,The Water Lily Pond,8,1,4,4,2,3,2,0,0,1,0,1,0,0,1,0,0,1,1,800.0,,,,,,,,,
306,The Water Lily Pond,2,4,5,5,1,2,1,0,0,0,0,0,0,0,1,0,0,1,0,100.0,,,,,,,,,
307,The Water Lily Pond,8,5,5,5,5,5,4,0,0,0,0,0,1,0,0,0,0,1,0,55.0,,,,,,,,,
308,The Water Lily Pond,7,2,0,4,1,5,1,0,0,1,0,0,1,0,0,0,0,0,1,20000.0,,,,,,,,,
310,The Water Lily Pond,3,2,2,3,2,2,1,1,0,0,0,0,0,0,1,0,0,1,1,10.0,,,,,,,,,
311,The Water Lily Pond,3,1,5,5,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,5000.0,,,,,,,,,
312,The Water Lily Pond,3,2,5,4,1,4,1,0,0,1,0,0,0,0,1,0,0,1,1,6000.0,,,,,,,,,
314,The Water Lily Pond,6,1,4,5,1,4,2,1,0,0,0,0,1,0,0,0,0,1,1,500.0,,,,,,,,,
316,The Water Lily Pond,7,4,4,4,2,2,3,1,1,1,1,1,1,1,1,1,0,1,1,1500.0,,,,,,,,,
317,The Water Lily Pond,9,1,5,5,1,8,2,0,0,0,0,0,0,0,0,0,0,1,0,10.0,,,,,,,,,
318,The Water Lily Pond,7,3,5,4,1,3,3,0,0,0,0,1,0,0,0,0,0,1,0,20.0,,,,,,,,,
319,The Water Lily Pond,7,1,4,5,1,2,1,0,0,1,0,0,1,0,0,0,0,1,1,200.0,,,,,,,,,
321,The Water Lily Pond,5,1,5,4,2,4,3,0,0,1,1,1,1,1,0,0,0,1,0,100.0,,,,,,,,,
323,The Water Lily Pond,10,1,5,5,1,3,3,1,0,0,0,0,1,1,0,0,0,1,0,200.0,,,,,,,,,
326,The Water Lily Pond,5,4,4,4,4,4,3,0,0,0,0,1,1,0,1,1,0,0,0,1000.0,,,,,,,,,
327,The Water Lily Pond,2,1,5,5,1,1,3,0,0,1,1,1,1,0,1,0,0,1,1,60.0,,,,,,,,,
328,The Water Lily Pond,8,4,4,4,2,3,1,0,0,0,0,1,1,0,0,0,0,1,0,15.0,,,,,,,,,
329,The Water Lily Pond,5,1,4,4,1,4,1,0,1,0,0,1,0,0,0,0,0,1,0,15000.0,,,,,,,,,
332,The Water Lily Pond,1,2,3,3,2,1,2,0,0,1,0,1,0,0,0,0,0,0,1,10.0,,,,,,,,,
333,The Water Lily Pond,4,1,5,5,1,4,4,1,1,1,0,1,1,1,1,0,0,1,1,100.0,,,,,,,,,
334,The Water Lily Pond,1,1,1,4,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,30.0,,,,,,,,,
335,The Water Lily Pond,8,1,4,4,1,3,2,1,0,0,0,1,0,0,0,0,0,0,1,0.0,,,,,,,,,
336,The Water Lily Pond,9,5,5,5,1,3,3,0,0,1,1,1,1,1,0,0,0,1,0,300.0,,,,,,,,,
338,The Water Lily Pond,7,1,4,3,2,3,3,0,0,1,1,1,1,0,0,1,0,1,0,50.0,,,,,,,,,
341,The Water Lily Pond,7,1,5,5,1,1,3,0,1,1,1,1,1,0,1,0,0,1,0,30000.0,,,,,,,,,
342,The Water Lily Pond,6,2,5,5,1,4,4,0,0,0,0,0,0,0,1,0,0,1,0,150.0,,,,,,,,,
343,The Water Lily Pond,2,2,4,4,1,2,1,0,0,0,1,0,1,0,0,0,0,1,0,30.0,,,,,,,,,
344,The Water Lily Pond,3,4,4,4,2,1,1,0,1,0,0,0,0,0,1,0,0,0,1,30.0,,,,,,,,,
345,The Water Lily Pond,8,2,4,5,1,1,3,0,0,1,0,0,1,0,0,0,0,1,1,20.0,,,,,,,,,
347,The Water Lily Pond,3,2,4,5,1,2,2,0,0,0,1,0,1,0,0,0,0,1,1,300.0,,,,,,,,,
348,The Water Lily Pond,8,2,5,4,2,2,3,1,1,1,1,1,1,1,1,0,0,1,1,15.0,,,,,,,,,
349,The Water Lily Pond,7,1,4,4,2,2,2,0,0,1,0,0,1,1,0,0,0,1,1,3000000.0,,,,,,,,,
350,The Water Lily Pond,5,4,4,5,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,5.0,,,,,,,,,
351,The Water Lily Pond,7,4,5,5,1,8,3,0,0,1,0,1,1,1,0,0,0,1,1,10.0,,,,,,,,,
352,The Water Lily Pond,9,2,4,5,1,4,3,0,0,0,0,0,1,0,0,0,0,0,1,50.0,,,,,,,,,
353,The Water Lily Pond,6,1,5,5,1,8,5,0,0,0,0,0,1,0,0,0,0,1,0,900.0,,,,,,,,,
354,The Water Lily Pond,2,1,4,3,2,1,1,0,0,1,0,1,1,1,0,0,0,1,1,30.0,,,,,,,,,
355,The Water Lily Pond,9,3,4,4,3,2,3,1,0,0,0,1,0,1,0,0,0,0,1,70.0,,,,,,,,,
357,The Water Lily Pond,7,5,5,5,1,3,1,1,0,1,1,1,1,1,1,0,0,1,1,150.0,,,,,,,,,
358,The Water Lily Pond,7,1,5,5,1,2,3,0,0,0,0,1,1,0,0,0,0,1,1,70.0,,,,,,,,,
359,The Water Lily Pond,8,1,5,5,1,3,1,1,0,0,0,0,0,0,1,0,0,0,1,5.0,,,,,,,,,
361,The Water Lily Pond,8,2,4,4,2,2,2,0,0,1,1,1,1,1,0,0,0,1,1,50.0,,,,,,,,,
362,The Water Lily Pond,4,2,5,5,1,3,1,0,0,0,1,1,1,0,0,0,0,1,1,300.0,,,,,,,,,
363,The Water Lily Pond,3,1,2,3,1,3,2,1,0,0,0,0,0,0,0,0,0,1,0,40.0,,,,,,,,,
364,The Water Lily Pond,5,4,5,4,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,800.0,,,,,,,,,
365,The Water Lily Pond,8,2,4,4,3,3,3,0,0,1,0,1,0,0,0,0,0,1,0,1000.0,,,,,,,,,
366,The Water Lily Pond,4,1,5,5,1,2,2,1,1,1,1,1,1,1,1,0,0,1,1,30.0,,,,,,,,,
367,The Water Lily Pond,3,1,5,5,1,3,2,0,0,0,1,1,1,1,1,0,0,1,0,2000000.0,,,,,,,,,
368,The Water Lily Pond,3,1,5,5,1,1,3,1,0,0,1,0,1,0,0,0,0,1,0,40.0,,,,,,,,,
369,The Water Lily Pond,2,4,5,4,1,2,1,0,1,1,1,1,1,0,1,0,0,1,1,100.0,,,,,,,,,
370,The Water Lily Pond,2,1,4,5,1,2,3,1,1,1,1,0,1,1,1,1,0,1,1,150.0,,,,,,,,,
371,The Water Lily Pond,8,3,4,5,2,6,6,0,1,1,1,1,1,1,1,0,0,0,1,1000.0,,,,,,,,,
372,The Water Lily Pond,7,1,5,5,1,3,1,0,1,1,1,1,1,0,1,0,0,1,0,100.0,,,,,,,,,
374,The Water Lily Pond,6,2,4,2,1,3,1,1,0,0,0,0,1,0,0,0,0,0,1,40.0,,,,,,,,,
376,The Water Lily Pond,6,3,4,5,1,12,4,0,0,0,0,0,1,0,0,1,0,1,1,40.0,,,,,,,,,
377,The Water Lily Pond,10,1,5,5,1,5,1,0,0,1,0,1,1,0,0,0,0,1,1,100.0,,,,,,,,,
379,The Water Lily Pond,8,1,5,4,1,6,4,0,0,0,1,1,1,1,1,0,0,0,1,60.0,,,,,,,,,
380,The Water Lily Pond,4,1,4,4,1,2,2,1,0,0,0,0,0,0,0,0,0,1,0,500000.0,,,,,,,,,
381,The Water Lily Pond,10,1,5,5,1,2,3,1,1,1,1,1,1,1,1,0,0,1,1,225.0,,,,,,,,,
382,The Water Lily Pond,5,2,4,4,2,2,2,0,0,1,1,1,1,0,0,0,0,1,1,300.0,,,,,,,,,
383,The Water Lily Pond,7,1,5,5,1,1,2,0,1,1,0,1,1,0,0,0,0,1,1,50.0,,,,,,,,,
384,The Water Lily Pond,5,2,4,5,1,2,2,1,0,0,0,1,1,0,0,0,0,1,0,200.0,,,,,,,,,
385,The Water Lily Pond,10,1,5,5,1,2,2,0,1,1,1,1,1,1,1,0,0,1,1,100000.0,,,,,,,,,
386,The Water Lily Pond,7,1,5,4,2,1,1,0,1,1,0,1,1,0,0,0,0,1,0,500000.0,,,,,,,,,
388,The Water Lily Pond,9,2,4,5,1,2,3,0,0,1,1,0,1,0,1,0,0,0,1,25.0,,,,,,,,,
389,The Water Lily Pond,8,1,5,4,1,2,2,0,0,1,1,1,1,1,1,0,0,1,0,500.0,,,,,,,,,
390,The Water Lily Pond,9,1,4,4,2,2,3,1,1,1,0,1,1,0,1,0,0,0,1,400.0,,,,,,,,,
391,The Water Lily Pond,8,1,5,5,1,3,2,0,1,1,0,0,0,0,1,0,0,1,0,10000.0,,,,,,,,,
392,The Water Lily Pond,3,1,5,5,1,2,2,0,0,1,0,1,1,1,1,0,0,1,1,10000000.0,,,,,,,,,
395,The Water Lily Pond,6,1,4,4,1,3,2,0,0,1,1,1,1,0,1,0,0,1,0,90.0,,,,,,,,,
397,The Water Lily Pond,1,1,5,5,1,2,4,0,0,1,0,0,1,0,1,0,0,1,0,350.0,,,,,,,,,
398,The Water Lily Pond,7,1,3,4,4,2,1,1,0,1,0,1,1,1,0,0,0,1,1,0.0,,,,,,,,,
399,The Water Lily Pond,3,1,2,1,2,2,3,0,1,1,1,1,0,1,0,0,0,1,0,2000.0,,,,,,,,,
400,The Water Lily Pond,7,1,1,4,1,2,1,1,0,0,0,0,0,0,1,0,0,0,1,299.0,,,,,,,,,
401,The Water Lily Pond,7,5,4,5,2,2,2,1,1,1,1,1,1,0,0,0,0,1,1,350.0,,,,,,,,,
402,The Water Lily Pond,7,1,5,2,1,2,1,0,0,1,0,0,1,0,0,0,0,0,1,350.0,,,,,,,,,
403,The Water Lily Pond,7,2,5,5,2,4,3,0,1,1,1,1,1,1,1,0,0,1,0,3000.0,,,,,,,,,
404,The Water Lily Pond,4,2,5,5,1,2,2,1,0,1,1,1,1,1,1,0,0,1,1,0.0,,,,,,,,,
406,The Water Lily Pond,6,1,5,4,1,1,2,0,0,1,1,0,1,0,0,0,0,1,1,10000000.0,,,,,,,,,
407,The Water Lily Pond,4,2,4,5,1,4,4,1,0,1,0,1,1,0,1,0,0,1,0,500.0,,,,,,,,,
408,The Water Lily Pond,10,2,5,5,1,8,3,0,1,1,1,1,1,1,1,0,0,1,1,150.0,,,,,,,,,
409,The Water Lily Pond,3,1,5,5,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,10000.0,,,,,,,,,
411,The Water Lily Pond,10,2,5,5,1,3,3,0,1,1,1,1,1,1,1,0,0,1,1,100.0,,,,,,,,,
413,The Water Lily Pond,9,1,5,5,1,4,1,0,0,1,0,0,1,0,1,0,0,0,1,50.0,,,,,,,,,
414,The Water Lily Pond,4,1,4,5,1,3,2,0,0,1,0,0,1,0,0,0,0,1,0,20.0,,,,,,,,,
416,The Water Lily Pond,10,1,5,5,1,3,4,0,1,1,1,1,1,1,1,0,0,1,0,100.0,,,,,,,,,
417,The Water Lily Pond,6,1,4,4,1,2,2,0,1,1,0,0,1,0,1,0,0,1,1,25.0,,,,,,,,,
418,The Water Lily Pond,4,1,3,2,1,2,1,0,0,1,0,0,0,0,0,0,0,1,0,5.0,,,,,,,,,
419,The Water Lily Pond,1,3,1,5,1,2,1,0,1,0,0,0,0,0,1,0,0,1,0,5.0,,,,,,,,,
420,The Water Lily Pond,8,1,4,5,1,3,3,0,1,0,0,0,0,0,1,0,0,0,1,200000.0,,,,,,,,,
421,The Water Lily Pond,8,1,5,5,2,1,3,0,0,1,0,1,1,1,1,0,0,1,1,25000.0,,,,,,,,,
425,The Water Lily Pond,3,1,4,5,1,2,1,1,0,0,0,0,0,0,1,0,0,1,0,50.0,,,,,,,,,
428,The Water Lily Pond,9,1,5,5,1,4,2,0,1,1,1,0,0,0,1,0,0,0,1,1000.0,,,,,,,,,
429,The Water Lily Pond,4,4,5,5,1,3,1,0,1,1,0,1,0,0,1,0,0,1,1,10000.0,,,,,,,,,
431,The Water Lily Pond,5,1,5,5,1,4,2,0,0,0,0,0,1,0,0,0,0,1,1,65.0,,,,,,,,,
433,The Water Lily Pond,4,2,4,3,2,3,3,0,0,1,1,1,1,1,1,0,0,0,1,1.0,,,,,,,,,
434,The Water Lily Pond,7,2,5,5,1,3,2,0,0,0,0,1,1,1,1,0,0,1,1,70.0,,,,,,,,,
435,The Water Lily Pond,7,1,4,4,2,2,2,0,0,1,0,1,1,1,0,0,0,1,1,100.0,,,,,,,,,
436,The Water Lily Pond,6,1,4,4,1,3,4,0,0,1,0,0,0,0,1,0,0,1,1,500.0,,,,,,,,,
437,The Water Lily Pond,10,2,5,5,1,5,3,1,0,0,0,0,0,0,1,0,0,0,1,10000000.0,,,,,,,,,
438,The Water Lily Pond,10,1,5,5,2,5,5,1,1,1,1,1,1,1,1,0,0,1,1,20000000.0,,,,,,,,,
439,The Water Lily Pond,4,1,3,5,1,3,2,1,0,0,0,1,1,0,0,0,0,1,1,50000.0,,,,,,,,,
440,The Water Lily Pond,7,1,5,5,1,2,1,1,0,1,1,1,1,0,0,0,0,1,1,1000.0,,,,,,,,,
443,The Water Lily Pond,5,1,5,4,1,3,3,0,0,0,1,0,1,0,0,0,0,1,0,500.0,,,,,,,,,
445,The Water Lily Pond,9,1,4,4,1,3,2,1,0,1,1,0,1,0,0,0,0,1,1,55000.0,,,,,,,,,
446,The Water Lily Pond,4,2,3,4,1,5,2,0,0,1,0,0,0,0,1,0,0,1,0,50.0,,,,,,,,,
447,The Water Lily Pond,8,3,4,4,2,4,4,0,1,0,1,1,1,1,1,0,0,1,1,150.0,,,,,,,,,
448,The Water Lily Pond,5,1,4,5,1,4,4,1,0,0,0,1,1,0,0,0,0,1,1,50000.0,,,,,,,,,
449,The Water Lily Pond,1,2,3,3,1,3,3,1,0,0,0,0,0,0,0,0,0,1,0,1.0,,,,,,,,,
450,The Water Lily Pond,5,1,4,5,1,4,1,1,0,1,0,1,1,1,0,0,0,1,1,300.0,,,,,,,,,
451,The Water Lily Pond,3,4,4,4,2,3,1,1,0,0,0,0,0,0,1,0,0,1,0,750.0,,,,,,,,,
452,The Water Lily Pond,6,4,4,4,1,1,2,0,0,0,0,0,0,0,1,0,0,0,1,100.0,,,,,,,,,
453,The Water Lily Pond,8,1,5,5,1,2,3,0,0,1,0,1,1,0,1,0,0,1,1,50.0,,,,,,,,,
